KEGG	OTHERID	OTHERTYPE
C00279	CHEBI:48153	CHEBI
C00280	CHEBI:2709	CHEBI
C00280	CHEBI:16422	CHEBI
C00282	CHEBI:5785	CHEBI
C00282	CHEBI:18276	CHEBI
C00283	CHEBI:24639	CHEBI
C00283	CHEBI:5787	CHEBI
C00283	CHEBI:16136	CHEBI
C00284	CHEBI:4735	CHEBI
C00284	CHEBI:42191	CHEBI
C00286	CHEBI:10497	CHEBI
C00286	CHEBI:19247	CHEBI
C00286	CHEBI:16497	CHEBI
C00288	CHEBI:5589	CHEBI
C00288	CHEBI:17544	CHEBI
C00291	CHEBI:25515	CHEBI
C00291	CHEBI:7552	CHEBI
C00291	CHEBI:28112	CHEBI
C00292	CHEBI:2732	CHEBI
C00292	CHEBI:17296	CHEBI
C00294	CHEBI:5927	CHEBI
C00294	CHEBI:17596	CHEBI
C00295	CHEBI:7787	CHEBI
C00295	CHEBI:16742	CHEBI
C00296	CHEBI:29751	CHEBI
C00296	CHEBI:8715	CHEBI
C00296	CHEBI:17521	CHEBI
C00297	CHEBI:9340	CHEBI
C00297	CHEBI:16385	CHEBI
C00299	CHEBI:9893	CHEBI
C00299	CHEBI:16704	CHEBI
C00300	CHEBI:3909	CHEBI
C00300	CHEBI:16919	CHEBI
C00301	CHEBI:2351	CHEBI
C00301	CHEBI:16960	CHEBI
C00302	CHEBI:5431	CHEBI
C00302	CHEBI:18237	CHEBI
C00303	CHEBI:5432	CHEBI
C00303	CHEBI:28300	CHEBI
C00304	CHEBI:6104	CHEBI
C00305	CHEBI:25107	CHEBI
C00305	CHEBI:6635	CHEBI
C00305	CHEBI:18420	CHEBI
C00306	CHEBI:3165	CHEBI
C00307	CHEBI:3268	CHEBI
C00307	CHEBI:16436	CHEBI
C00308	CHEBI:3345	CHEBI
C00309	CHEBI:4241	CHEBI
C00309	CHEBI:17173	CHEBI
C00310	CHEBI:4268	CHEBI
C00310	CHEBI:17140	CHEBI
C00311	CHEBI:24884	CHEBI
C00311	CHEBI:5998	CHEBI
C00311	CHEBI:30887	CHEBI
C00312	CHEBI:6326	CHEBI
C00312	CHEBI:17399	CHEBI
C00313	CHEBI:25738	CHEBI
C00313	CHEBI:7817	CHEBI
C00313	CHEBI:15535	CHEBI
C00314	CHEBI:26429	CHEBI
C00314	CHEBI:8671	CHEBI
C00314	CHEBI:16709	CHEBI
C00315	CHEBI:26732	CHEBI
C00315	CHEBI:9218	CHEBI
C00315	CHEBI:16610	CHEBI
C00317	CHEBI:2693	CHEBI
C00317	CHEBI:28057	CHEBI
C00318	CHEBI:6202	CHEBI
C00318	CHEBI:16347	CHEBI
C00319	CHEBI:9224	CHEBI
C00319	CHEBI:16393	CHEBI
C00320	CHEBI:33541	CHEBI
C00322	CHEBI:1247	CHEBI
C00322	CHEBI:19737	CHEBI
C00322	CHEBI:15753	CHEBI
C00323	CHEBI:22983	CHEBI
C00323	CHEBI:3296	CHEBI
C00323	CHEBI:15518	CHEBI
C00324	CHEBI:5020	CHEBI
C00325	CHEBI:21162	CHEBI
C00325	CHEBI:5221	CHEBI
C00325	CHEBI:17009	CHEBI
C00326	CHEBI:5481	CHEBI
C00326	CHEBI:17089	CHEBI
C00327	CHEBI:6203	CHEBI
C00327	CHEBI:16349	CHEBI
C00328	CHEBI:6258	CHEBI
C00328	CHEBI:16946	CHEBI
C00329	CHEBI:4162	CHEBI
C00329	CHEBI:47977	CHEBI
C00330	CHEBI:19244	CHEBI
C00330	CHEBI:4412	CHEBI
C00330	CHEBI:17172	CHEBI
C00331	CHEBI:24817	CHEBI
C00331	CHEBI:5917	CHEBI
C00331	CHEBI:29750	CHEBI
C00332	CHEBI:2392	CHEBI
C00332	CHEBI:15345	CHEBI
C00333	CHEBI:12952	CHEBI
C00333	CHEBI:4153	CHEBI
C00334	CHEBI:1786	CHEBI
C00334	CHEBI:20317	CHEBI
C00334	CHEBI:16865	CHEBI
C00337	CHEBI:18778	CHEBI
C00337	CHEBI:417	CHEBI
C00337	CHEBI:17025	CHEBI
C00338	CHEBI:6494	CHEBI
C00338	CHEBI:16412	CHEBI
C00339	CHEBI:6524	CHEBI
C00341	CHEBI:5332	CHEBI
C00341	CHEBI:17211	CHEBI
C00342	CHEBI:9565	CHEBI
C00342	CHEBI:15967	CHEBI
C00343	CHEBI:7845	CHEBI
C00343	CHEBI:18191	CHEBI
C00344	CHEBI:8130	CHEBI
C00345	CHEBI:2231	CHEBI
C00345	CHEBI:48928	CHEBI
C00346	CHEBI:4881	CHEBI
C00346	CHEBI:17553	CHEBI
C00348	CHEBI:27193	CHEBI
C00348	CHEBI:9864	CHEBI
C00348	CHEBI:16141	CHEBI
C00349	CHEBI:1193	CHEBI
C00349	CHEBI:19682	CHEBI
C00349	CHEBI:16256	CHEBI
C00350	CHEBI:8129	CHEBI
C00350	CHEBI:16038	CHEBI
C00352	CHEBI:4164	CHEBI
C00352	CHEBI:15873	CHEBI
C00353	CHEBI:5335	CHEBI
C00353	CHEBI:48861	CHEBI
C00354	CHEBI:4120	CHEBI
C00354	CHEBI:16905	CHEBI
C00355	CHEBI:1377	CHEBI
C00355	CHEBI:15765	CHEBI
C00356	CHEBI:18747	CHEBI
C00356	CHEBI:392	CHEBI
C00356	CHEBI:61659	CHEBI
C00356	CHEBI:15467	CHEBI
C00357	CHEBI:21521	CHEBI
C00357	CHEBI:7127	CHEBI
C00357	CHEBI:15784	CHEBI
C00360	CHEBI:10490	CHEBI
C00360	CHEBI:17713	CHEBI
C00361	CHEBI:10495	CHEBI
C00361	CHEBI:19245	CHEBI
C00361	CHEBI:28862	CHEBI
C00362	CHEBI:10496	CHEBI
C00362	CHEBI:16192	CHEBI
C00363	CHEBI:10500	CHEBI
C00363	CHEBI:18075	CHEBI
C00364	CHEBI:10529	CHEBI
C00364	CHEBI:17013	CHEBI
C00365	CHEBI:10532	CHEBI
C00365	CHEBI:17622	CHEBI
C00366	CHEBI:9885	CHEBI
C00366	CHEBI:17775	CHEBI
C00369	CHEBI:9251	CHEBI
C00369	CHEBI:28017	CHEBI
C00370	CHEBI:9266	CHEBI
C00370	CHEBI:15889	CHEBI
C00371	CHEBI:10107	CHEBI
C00371	CHEBI:16522	CHEBI
C00372	CHEBI:4467	CHEBI
C00372	CHEBI:18269	CHEBI
C00374	CHEBI:24501	CHEBI
C00374	CHEBI:5664	CHEBI
C00374	CHEBI:28304	CHEBI
C00375	CHEBI:8749	CHEBI
C00375	CHEBI:17062	CHEBI
C00376	CHEBI:8814	CHEBI
C00376	CHEBI:17898	CHEBI
C00377	CHEBI:9263	CHEBI
C00377	CHEBI:35341	CHEBI
C00378	CHEBI:9530	CHEBI
C00378	CHEBI:18385	CHEBI
C00379	CHEBI:10078	CHEBI
C00379	CHEBI:17151	CHEBI
C00380	CHEBI:23531	CHEBI
C00380	CHEBI:4072	CHEBI
C00380	CHEBI:16040	CHEBI
C00381	CHEBI:4686	CHEBI
C00381	CHEBI:16091	CHEBI
C00383	CHEBI:25130	CHEBI
C00383	CHEBI:6660	CHEBI
C00383	CHEBI:30794	CHEBI
C00384	CHEBI:7507	CHEBI
C00385	CHEBI:10059	CHEBI
C00385	CHEBI:27317	CHEBI
C00385	CHEBI:48517	CHEBI
C00385	CHEBI:17712	CHEBI
C00386	CHEBI:23040	CHEBI
C00386	CHEBI:3428	CHEBI
C00386	CHEBI:15727	CHEBI
C00387	CHEBI:5564	CHEBI
C00387	CHEBI:16750	CHEBI
C00388	CHEBI:24596	CHEBI
C00388	CHEBI:817	CHEBI
C00388	CHEBI:18295	CHEBI
C00389	CHEBI:8696	CHEBI
C00389	CHEBI:16243	CHEBI
C00390	CHEBI:9851	CHEBI
C00390	CHEBI:17976	CHEBI
C00392	CHEBI:6686	CHEBI
C00392	CHEBI:16899	CHEBI
C00394	CHEBI:5223	CHEBI
C00394	CHEBI:62254	CHEBI
C00394	CHEBI:17383	CHEBI
C00395	CHEBI:7961	CHEBI
C00395	CHEBI:17334	CHEBI
C00396	CHEBI:8675	CHEBI
C00396	CHEBI:16898	CHEBI
C00397	CHEBI:9610	CHEBI
C00397	CHEBI:28864	CHEBI
C00398	CHEBI:9767	CHEBI
C00398	CHEBI:16765	CHEBI
C00399	CHEBI:9852	CHEBI
C00399	CHEBI:16389	CHEBI
C00400	CHEBI:101	CHEBI
C00400	CHEBI:15409	CHEBI
C00401	CHEBI:3673	CHEBI
C00401	CHEBI:16137	CHEBI
C00402	CHEBI:20920	CHEBI
C00402	CHEBI:4108	CHEBI
C00402	CHEBI:17364	CHEBI
C00403	CHEBI:8314	CHEBI
C00403	CHEBI:15841	CHEBI
C00405	CHEBI:20906	CHEBI
C00405	CHEBI:4097	CHEBI
C00405	CHEBI:16733	CHEBI
C00406	CHEBI:24033	CHEBI
C00406	CHEBI:5047	CHEBI
C00406	CHEBI:15511	CHEBI
C00407	CHEBI:21344	CHEBI
C00407	CHEBI:6255	CHEBI
C00407	CHEBI:17191	CHEBI
C00408	CHEBI:30633	CHEBI
C00408	CHEBI:6284	CHEBI
C00408	CHEBI:30913	CHEBI
C00409	CHEBI:25225	CHEBI
C00409	CHEBI:6814	CHEBI
C00409	CHEBI:16007	CHEBI
C00410	CHEBI:26269	CHEBI
C00410	CHEBI:8453	CHEBI
C00410	CHEBI:17026	CHEBI
C00411	CHEBI:26686	CHEBI
C00411	CHEBI:9155	CHEBI
C00411	CHEBI:15540	CHEBI
C00412	CHEBI:26754	CHEBI
C00412	CHEBI:9256	CHEBI
C00412	CHEBI:15541	CHEBI
C00413	CHEBI:9284	CHEBI
C00413	CHEBI:17076	CHEBI
C00414	CHEBI:4014	CHEBI
C00414	CHEBI:17854	CHEBI
C00415	CHEBI:20768	CHEBI
C00415	CHEBI:4564	CHEBI
C00415	CHEBI:15633	CHEBI
C00416	CHEBI:8122	CHEBI
C00416	CHEBI:16337	CHEBI
C00417	CHEBI:10482	CHEBI
C00417	CHEBI:23306	CHEBI
C00417	CHEBI:32805	CHEBI
C00418	CHEBI:18691	CHEBI
C00418	CHEBI:345	CHEBI
C00418	CHEBI:36464	CHEBI
C00418	CHEBI:17710	CHEBI
C00419	CHEBI:8312	CHEBI
C00419	CHEBI:15986	CHEBI
C00420	CHEBI:26205	CHEBI
C00420	CHEBI:8322	CHEBI
C00420	CHEBI:18154	CHEBI
C00422	CHEBI:9664	CHEBI
C00422	CHEBI:17855	CHEBI
C00423	CHEBI:10720	CHEBI
C00423	CHEBI:27072	CHEBI
C00423	CHEBI:35697	CHEBI
C00424	CHEBI:18782	CHEBI
C00424	CHEBI:421	CHEBI
C00424	CHEBI:18041	CHEBI
C00426	CHEBI:4440	CHEBI
C00426	CHEBI:18376	CHEBI
C00427	CHEBI:8520	CHEBI
C00427	CHEBI:15554	CHEBI
C00429	CHEBI:1999	CHEBI
C00429	CHEBI:15901	CHEBI
C00430	CHEBI:2034	CHEBI
C00430	CHEBI:17549	CHEBI
C00431	CHEBI:2037	CHEBI
C00431	CHEBI:20549	CHEBI
C00431	CHEBI:15887	CHEBI
C00433	CHEBI:938	CHEBI
C00433	CHEBI:17415	CHEBI
C00434	CHEBI:4705	CHEBI
C00436	CHEBI:21691	CHEBI
C00436	CHEBI:7258	CHEBI
C00436	CHEBI:17902	CHEBI
C00437	CHEBI:7368	CHEBI
C00437	CHEBI:16543	CHEBI
C00438	CHEBI:21688	CHEBI
C00438	CHEBI:7257	CHEBI
C00438	CHEBI:15859	CHEBI
C00439	CHEBI:21705	CHEBI
C00439	CHEBI:7274	CHEBI
C00440	CHEBI:20612	CHEBI
C00440	CHEBI:2097	CHEBI
C00440	CHEBI:15641	CHEBI
C00441	CHEBI:13086	CHEBI
C00441	CHEBI:6194	CHEBI
C00441	CHEBI:18051	CHEBI
C00445	CHEBI:1987	CHEBI
C00445	CHEBI:15638	CHEBI
C00446	CHEBI:10232	CHEBI
C00446	CHEBI:17973	CHEBI
C00447	CHEBI:9081	CHEBI
C00447	CHEBI:17969	CHEBI
C00448	CHEBI:10700	CHEBI
C00448	CHEBI:17407	CHEBI
C00449	CHEBI:7406	CHEBI
C00449	CHEBI:16927	CHEBI
C00450	CHEBI:49014	CHEBI
C00450	CHEBI:58769	CHEBI
C00450	CHEBI:49015	CHEBI
C00451	CHEBI:151	CHEBI
C00451	CHEBI:18510	CHEBI
C00454	CHEBI:7428	CHEBI
C00454	CHEBI:16862	CHEBI
C00455	CHEBI:7557	CHEBI
C00455	CHEBI:16171	CHEBI
C00458	CHEBI:10494	CHEBI
C00458	CHEBI:19243	CHEBI
C00458	CHEBI:16311	CHEBI
C00459	CHEBI:10530	CHEBI
C00459	CHEBI:18077	CHEBI
C00460	CHEBI:10533	CHEBI
C00460	CHEBI:19264	CHEBI
C00460	CHEBI:17625	CHEBI
C00461	CHEBI:23099	CHEBI
C00461	CHEBI:3596	CHEBI
C00461	CHEBI:17029	CHEBI
C00462	CHEBI:5605	CHEBI
C00462	CHEBI:16042	CHEBI
C00463	CHEBI:24794	CHEBI
C00463	CHEBI:5900	CHEBI
C00463	CHEBI:16881	CHEBI
C00464	CHEBI:25159	CHEBI
C00464	CHEBI:6684	CHEBI
C00464	CHEBI:28808	CHEBI
C00466	CHEBI:2397	CHEBI
C00466	CHEBI:15688	CHEBI
C00468	CHEBI:23971	CHEBI
C00468	CHEBI:4870	CHEBI
C00468	CHEBI:17263	CHEBI
C00469	CHEBI:4879	CHEBI
C00469	CHEBI:16236	CHEBI
C00470	CHEBI:15446	CHEBI
C00472	CHEBI:8730	CHEBI
C00472	CHEBI:16509	CHEBI
C00473	CHEBI:8816	CHEBI
C00473	CHEBI:17336	CHEBI
C00474	CHEBI:8841	CHEBI
C00474	CHEBI:15963	CHEBI
C00475	CHEBI:4053	CHEBI
C00475	CHEBI:17562	CHEBI
C00476	CHEBI:4204	CHEBI
C00476	CHEBI:16789	CHEBI
C00477	CHEBI:23889	CHEBI
C00477	CHEBI:4741	CHEBI
C00477	CHEBI:16688	CHEBI
C00478	CHEBI:6452	CHEBI
C00479	CHEBI:8468	CHEBI
C00479	CHEBI:17153	CHEBI
C00481	CHEBI:26408	CHEBI
C00481	CHEBI:8658	CHEBI
C00481	CHEBI:17241	CHEBI
C00482	CHEBI:9152	CHEBI
C00482	CHEBI:15714	CHEBI
C00483	CHEBI:27174	CHEBI
C00483	CHEBI:9799	CHEBI
C00483	CHEBI:15760	CHEBI
C00486	CHEBI:3099	CHEBI
C00486	CHEBI:16990	CHEBI
C00487	CHEBI:23038	CHEBI
C00487	CHEBI:3424	CHEBI
C00488	CHEBI:5143	CHEBI
C00488	CHEBI:16397	CHEBI
C00489	CHEBI:24330	CHEBI
C00489	CHEBI:5434	CHEBI
C00489	CHEBI:17859	CHEBI
C00490	CHEBI:24932	CHEBI
C00490	CHEBI:6074	CHEBI
C00490	CHEBI:30838	CHEBI
C00491	CHEBI:6209	CHEBI
C00491	CHEBI:16283	CHEBI
C00492	CHEBI:8771	CHEBI
C00492	CHEBI:16634	CHEBI
C00493	CHEBI:9133	CHEBI
C00493	CHEBI:16119	CHEBI
C00494	CHEBI:9169	CHEBI
C00495	CHEBI:9353	CHEBI
C00495	CHEBI:16159	CHEBI
C00497	CHEBI:18685	CHEBI
C00497	CHEBI:342	CHEBI
C00497	CHEBI:30796	CHEBI
C00498	CHEBI:2349	CHEBI
C00498	CHEBI:15751	CHEBI
C00499	CHEBI:22352	CHEBI
C00499	CHEBI:2593	CHEBI
C00499	CHEBI:30837	CHEBI
C00500	CHEBI:22875	CHEBI
C00500	CHEBI:3102	CHEBI
C00500	CHEBI:17033	CHEBI
C00501	CHEBI:20870	CHEBI
C00501	CHEBI:3271	CHEBI
C00502	CHEBI:4262	CHEBI
C00502	CHEBI:48093	CHEBI
C00503	CHEBI:4840	CHEBI
C00503	CHEBI:17113	CHEBI
C00504	CHEBI:5140	CHEBI
C00504	CHEBI:27470	CHEBI
C00505	CHEBI:5306	CHEBI
C00505	CHEBI:17833	CHEBI
C00506	CHEBI:6206	CHEBI
C00506	CHEBI:17285	CHEBI
C00507	CHEBI:62345	CHEBI
C00507	CHEBI:62346	CHEBI
C00507	CHEBI:16055	CHEBI
C00508	CHEBI:6295	CHEBI
C00508	CHEBI:16880	CHEBI
C00509	CHEBI:7483	CHEBI
C00509	CHEBI:17846	CHEBI
C00510	CHEBI:7743	CHEBI
C00510	CHEBI:15534	CHEBI
C00511	CHEBI:37080	CHEBI
C00511	CHEBI:8487	CHEBI
C00511	CHEBI:18308	CHEBI
C00512	CHEBI:8952	CHEBI
C00512	CHEBI:15515	CHEBI
C00513	CHEBI:3272	CHEBI
C00513	CHEBI:17885	CHEBI
C00514	CHEBI:17767	CHEBI
C00514	CHEBI:4206	CHEBI
C00514	CHEBI:33076	CHEBI
C00515	CHEBI:21066	CHEBI
C00515	CHEBI:4220	CHEBI
C00515	CHEBI:16176	CHEBI
C00517	CHEBI:5695	CHEBI
C00517	CHEBI:17600	CHEBI
C00518	CHEBI:24623	CHEBI
C00518	CHEBI:5772	CHEBI
C00518	CHEBI:16336	CHEBI
C00519	CHEBI:5839	CHEBI
C00519	CHEBI:16668	CHEBI
C00521	CHEBI:97	CHEBI
C00521	CHEBI:15383	CHEBI
C00522	CHEBI:14737	CHEBI
C00522	CHEBI:350	CHEBI
C00522	CHEBI:15980	CHEBI
C00523	CHEBI:2714	CHEBI
C00523	CHEBI:16032	CHEBI
C00524	CHEBI:4062	CHEBI
C00524	CHEBI:18070	CHEBI
C00525	CHEBI:4257	CHEBI
C00525	CHEBI:16296	CHEBI
C00526	CHEBI:19261	CHEBI
C00526	CHEBI:4434	CHEBI
C00526	CHEBI:16450	CHEBI
C00527	CHEBI:5436	CHEBI
C00527	CHEBI:15524	CHEBI
C00530	CHEBI:24645	CHEBI
C00530	CHEBI:5793	CHEBI
C00530	CHEBI:17594	CHEBI
C00531	CHEBI:24934	CHEBI
C00531	CHEBI:6075	CHEBI
C00531	CHEBI:15528	CHEBI
C00532	CHEBI:21234	CHEBI
C00532	CHEBI:6184	CHEBI
C00532	CHEBI:18403	CHEBI
C00533	CHEBI:7583	CHEBI
C00533	CHEBI:16480	CHEBI
C00534	CHEBI:26426	CHEBI
C00534	CHEBI:8669	CHEBI
C00534	CHEBI:16410	CHEBI
C00535	CHEBI:9461	CHEBI
C00535	CHEBI:17347	CHEBI
C00536	CHEBI:29203	CHEBI
C00536	CHEBI:9744	CHEBI
C00536	CHEBI:18036	CHEBI
C00536	CHEBI:39949	CHEBI
C00538	CHEBI:1248	CHEBI
C00538	CHEBI:19739	CHEBI
C00538	CHEBI:27659	CHEBI
C00540	CHEBI:3712	CHEBI
C00540	CHEBI:15463	CHEBI
C00541	CHEBI:23330	CHEBI
C00541	CHEBI:3786	CHEBI
C00541	CHEBI:16304	CHEBI
C00542	CHEBI:4048	CHEBI
C00542	CHEBI:17755	CHEBI
C00543	CHEBI:23805	CHEBI
C00543	CHEBI:4618	CHEBI
C00543	CHEBI:17170	CHEBI
C00544	CHEBI:24615	CHEBI
C00544	CHEBI:5755	CHEBI
C00544	CHEBI:44747	CHEBI
C00545	CHEBI:6179	CHEBI
C00545	CHEBI:16501	CHEBI
C00546	CHEBI:6875	CHEBI
C00546	CHEBI:17158	CHEBI
C00547	CHEBI:1	CHEBI
C00547	CHEBI:25592	CHEBI
C00547	CHEBI:18357	CHEBI
C00548	CHEBI:8082	CHEBI
C00550	CHEBI:62490	CHEBI
C00550	CHEBI:9223	CHEBI
C00550	CHEBI:17636	CHEBI
C00551	CHEBI:10394	CHEBI
C00551	CHEBI:28793	CHEBI
C00552	CHEBI:10599	CHEBI
C00552	CHEBI:15673	CHEBI
C00553	CHEBI:18452	CHEBI
C00553	CHEBI:34	CHEBI
C00553	CHEBI:15402	CHEBI
C00555	CHEBI:1785	CHEBI
C00555	CHEBI:20316	CHEBI
C00555	CHEBI:17769	CHEBI
C00556	CHEBI:3053	CHEBI
C00556	CHEBI:17987	CHEBI
C00557	CHEBI:4023	CHEBI
C00557	CHEBI:16486	CHEBI
C00558	CHEBI:4252	CHEBI
C00558	CHEBI:17886	CHEBI
C00559	CHEBI:4405	CHEBI
C00559	CHEBI:17256	CHEBI
C00561	CHEBI:6680	CHEBI
C00561	CHEBI:16910	CHEBI
C00565	CHEBI:9732	CHEBI
C00565	CHEBI:18139	CHEBI
C00566	CHEBI:18572	CHEBI
C00566	CHEBI:216	CHEBI
C00566	CHEBI:15459	CHEBI
C00568	CHEBI:1783	CHEBI
C00568	CHEBI:20314	CHEBI
C00568	CHEBI:30753	CHEBI
C00569	CHEBI:22594	CHEBI
C00569	CHEBI:2796	CHEBI
C00570	CHEBI:3270	CHEBI
C00570	CHEBI:16732	CHEBI
C00571	CHEBI:23485	CHEBI
C00571	CHEBI:4017	CHEBI
C00571	CHEBI:15773	CHEBI
C00573	CHEBI:24955	CHEBI
C00573	CHEBI:6119	CHEBI
C00574	CHEBI:10377	CHEBI
C00574	CHEBI:28419	CHEBI
C00575	CHEBI:1325	CHEBI
C00575	CHEBI:17489	CHEBI
C00576	CHEBI:22859	CHEBI
C00576	CHEBI:3074	CHEBI
C00576	CHEBI:15710	CHEBI
C00577	CHEBI:4186	CHEBI
C00577	CHEBI:17378	CHEBI
C00579	CHEBI:4568	CHEBI
C00579	CHEBI:17694	CHEBI
C00580	CHEBI:23800	CHEBI
C00580	CHEBI:4611	CHEBI
C00580	CHEBI:17437	CHEBI
C00581	CHEBI:24440	CHEBI
C00581	CHEBI:5560	CHEBI
C00581	CHEBI:16344	CHEBI
C00582	CHEBI:8086	CHEBI
C00582	CHEBI:15537	CHEBI
C00583	CHEBI:8469	CHEBI
C00583	CHEBI:16997	CHEBI
C00584	CHEBI:8512	CHEBI
C00584	CHEBI:15551	CHEBI
C00586	CHEBI:1078	CHEBI
C00586	CHEBI:15866	CHEBI
C00587	CHEBI:1538	CHEBI
C00587	CHEBI:20063	CHEBI
C00587	CHEBI:30764	CHEBI
C00588	CHEBI:23214	CHEBI
C00588	CHEBI:3667	CHEBI
C00588	CHEBI:18132	CHEBI
C00590	CHEBI:3858	CHEBI
C00590	CHEBI:17745	CHEBI
C00591	CHEBI:7240	CHEBI
C00593	CHEBI:9345	CHEBI
C00593	CHEBI:17717	CHEBI
C00596	CHEBI:1113	CHEBI
C00596	CHEBI:11641	CHEBI
C00596	CHEBI:37319	CHEBI
C00597	CHEBI:1659	CHEBI
C00597	CHEBI:24345	CHEBI
C00597	CHEBI:17050	CHEBI
C00599	CHEBI:23171	CHEBI
C00599	CHEBI:3657	CHEBI
C00599	CHEBI:16175	CHEBI
C00601	CHEBI:8084	CHEBI
C00601	CHEBI:16424	CHEBI
C00602	CHEBI:10384	CHEBI
C00602	CHEBI:28034	CHEBI
C00603	CHEBI:121	CHEBI
C00603	CHEBI:18499	CHEBI
C00603	CHEBI:15412	CHEBI
C00604	CHEBI:476	CHEBI
C00604	CHEBI:44975	CHEBI
C00605	CHEBI:19573	CHEBI
C00605	CHEBI:874	CHEBI
C00606	CHEBI:1664	CHEBI
C00606	CHEBI:16345	CHEBI
C00607	CHEBI:3676	CHEBI
C00607	CHEBI:37397	CHEBI
C00609	CHEBI:6525	CHEBI
C00611	CHEBI:21614	CHEBI
C00611	CHEBI:7208	CHEBI
C00611	CHEBI:16153	CHEBI
C00612	CHEBI:7356	CHEBI
C00612	CHEBI:17927	CHEBI
C00616	CHEBI:26479	CHEBI
C00616	CHEBI:8703	CHEBI
C00616	CHEBI:17730	CHEBI
C00617	CHEBI:9812	CHEBI
C00617	CHEBI:16085	CHEBI
C00618	CHEBI:1482	CHEBI
C00618	CHEBI:16142	CHEBI
C00619	CHEBI:1626	CHEBI
C00619	CHEBI:47909	CHEBI
C00620	CHEBI:22412	CHEBI
C00620	CHEBI:35425	CHEBI
C00621	CHEBI:4691	CHEBI
C00621	CHEBI:15750	CHEBI
C00623	CHEBI:5450	CHEBI
C00623	CHEBI:16221	CHEBI
C00624	CHEBI:12575	CHEBI
C00624	CHEBI:7150	CHEBI
C00624	CHEBI:17533	CHEBI
C00624	CHEBI:44337	CHEBI
C00625	CHEBI:21641	CHEBI
C00625	CHEBI:7229	CHEBI
C00625	CHEBI:16062	CHEBI
C00627	CHEBI:8672	CHEBI
C00627	CHEBI:28803	CHEBI
C00628	CHEBI:19381	CHEBI
C00628	CHEBI:936	CHEBI
C00628	CHEBI:17189	CHEBI
C00630	CHEBI:1214	CHEBI
C00630	CHEBI:19712	CHEBI
C00630	CHEBI:15479	CHEBI
C00631	CHEBI:1267	CHEBI
C00631	CHEBI:21028	CHEBI
C00631	CHEBI:17835	CHEBI
C00632	CHEBI:1536	CHEBI
C00632	CHEBI:20061	CHEBI
C00632	CHEBI:15793	CHEBI
C00633	CHEBI:1857	CHEBI
C00633	CHEBI:17597	CHEBI
C00634	CHEBI:3674	CHEBI
C00635	CHEBI:3675	CHEBI
C00636	CHEBI:4210	CHEBI
C00636	CHEBI:35374	CHEBI
C00637	CHEBI:24798	CHEBI
C00637	CHEBI:5902	CHEBI
C00637	CHEBI:18086	CHEBI
C00638	CHEBI:6528	CHEBI
C00638	CHEBI:15904	CHEBI
C00639	CHEBI:8516	CHEBI
C00639	CHEBI:15553	CHEBI
C00640	CHEBI:208	CHEBI
C00640	CHEBI:15455	CHEBI
C00641	CHEBI:495	CHEBI
C00641	CHEBI:17815	CHEBI
C00642	CHEBI:1874	CHEBI
C00642	CHEBI:20419	CHEBI
C00642	CHEBI:18101	CHEBI
C00643	CHEBI:2064	CHEBI
C00643	CHEBI:17780	CHEBI
C00644	CHEBI:4205	CHEBI
C00644	CHEBI:16298	CHEBI
C00645	CHEBI:63153	CHEBI
C00645	CHEBI:7141	CHEBI
C00645	CHEBI:17122	CHEBI
C00647	CHEBI:26427	CHEBI
C00647	CHEBI:8670	CHEBI
C00647	CHEBI:18335	CHEBI
C00650	CHEBI:1870	CHEBI
C00650	CHEBI:20411	CHEBI
C00650	CHEBI:18115	CHEBI
C00651	CHEBI:1899	CHEBI
C00651	CHEBI:48031	CHEBI
C00652	CHEBI:4102	CHEBI
C00652	CHEBI:16292	CHEBI
C00653	CHEBI:26171	CHEBI
C00653	CHEBI:8292	CHEBI
C00653	CHEBI:16051	CHEBI
C00655	CHEBI:10067	CHEBI
C00655	CHEBI:27328	CHEBI
C00655	CHEBI:15652	CHEBI
C00658	CHEBI:10704	CHEBI
C00658	CHEBI:50998	CHEBI
C00661	CHEBI:5446	CHEBI
C00661	CHEBI:17138	CHEBI
C00662	CHEBI:8786	CHEBI
C00662	CHEBI:16906	CHEBI
C00663	CHEBI:10398	CHEBI
C00663	CHEBI:16218	CHEBI
C00664	CHEBI:18603	CHEBI
C00664	CHEBI:2056	CHEBI
C00664	CHEBI:15639	CHEBI
C00665	CHEBI:4122	CHEBI
C00665	CHEBI:28602	CHEBI
C00666	CHEBI:21428	CHEBI
C00666	CHEBI:6341	CHEBI
C00666	CHEBI:16026	CHEBI
C00667	CHEBI:7832	CHEBI
C00668	CHEBI:10245	CHEBI
C00668	CHEBI:17665	CHEBI
C00669	CHEBI:10570	CHEBI
C00669	CHEBI:17515	CHEBI
C00670	CHEBI:10646	CHEBI
C00670	CHEBI:16870	CHEBI
C00671	CHEBI:18755	CHEBI
C00671	CHEBI:401	CHEBI
C00671	CHEBI:15614	CHEBI
C00672	CHEBI:1081	CHEBI
C00672	CHEBI:28542	CHEBI
C00673	CHEBI:1082	CHEBI
C00673	CHEBI:19559	CHEBI
C00673	CHEBI:16132	CHEBI
C00674	CHEBI:20639	CHEBI
C00674	CHEBI:2137	CHEBI
C00674	CHEBI:15994	CHEBI
C00675	CHEBI:19252	CHEBI
C00676	CHEBI:4423	CHEBI
C00676	CHEBI:18241	CHEBI
